record_id,period,provider_code,provider_name,specialty_code,specialty_name,region_code,region_name,total_waiting,within_18_weeks,over_18_weeks,over_52_weeks,median_wait_weeks,avg_wait_weeks
8196,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_150,Oral Surgery,Y59,Midlands,2982,2192,790,119,27.4,31.6
8197,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_160,Neurosurgery,Y59,Midlands,1938,1428,510,28,22.0,29.9
8198,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_170,Plastic Surgery,Y59,Midlands,993,779,214,37,12.0,14.0
8199,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,799,657,142,17,21.3,25.5
8200,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_190,Gynaecology,Y59,Midlands,3180,2439,741,68,20.1,26.5
8201,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_320,Cardiology,Y59,Midlands,1425,1196,229,49,16.3,21.7
8202,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_330,Dermatology,Y59,Midlands,1426,1064,362,34,27.1,31.7
8203,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_340,Respiratory Medicine,Y59,Midlands,2478,2088,390,72,23.0,24.9
8204,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_350,Gastroenterology,Y59,Midlands,2237,1795,442,90,22.8,31.5
8205,2023-04-01,RR1,Heart of England NHS Foundation Trust,C_360,Rheumatology,Y59,Midlands,942,703,239,22,15.4,16.7
8206,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_100,General Surgery,Y59,Midlands,2930,2550,380,49,8.6,11.2
8207,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_110,Urology,Y59,Midlands,2451,2118,333,32,13.8,16.1
8208,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1664,1254,410,99,21.8,23.0
8209,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,547,437,110,10,10.4,12.0
8210,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_140,Ophthalmology,Y59,Midlands,804,658,146,24,9.2,11.9
8211,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_150,Oral Surgery,Y59,Midlands,2081,1755,326,17,27.2,31.7
8212,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_160,Neurosurgery,Y59,Midlands,1761,1371,390,88,15.8,17.5
8213,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_170,Plastic Surgery,Y59,Midlands,3043,2630,413,27,14.7,20.2
8214,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,1852,1718,134,15,20.5,24.1
8215,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_190,Gynaecology,Y59,Midlands,2437,2029,408,29,14.9,19.8
8216,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_320,Cardiology,Y59,Midlands,2128,1862,266,61,22.8,25.6
8217,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_330,Dermatology,Y59,Midlands,1386,1189,197,25,10.5,11.3
8218,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,3260,2854,406,34,11.4,12.0
8219,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_350,Gastroenterology,Y59,Midlands,2238,1954,284,20,7.8,10.0
8220,2023-04-01,RX1,Nottingham University Hospitals NHS Trust,C_360,Rheumatology,Y59,Midlands,298,233,65,8,11.5,16.4
8221,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_100,General Surgery,Y56,North East & Yorkshire,296,249,47,9,18.8,25.7
8222,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_110,Urology,Y56,North East & Yorkshire,1853,1490,363,46,8.7,11.5
8223,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,3068,2168,900,159,12.2,13.4
8224,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,3072,2455,617,141,8.2,11.2
8225,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_140,Ophthalmology,Y56,North East & Yorkshire,3431,2775,656,99,16.0,20.0
8226,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_150,Oral Surgery,Y56,North East & Yorkshire,3211,2646,565,129,6.6,9.0
8227,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_160,Neurosurgery,Y56,North East & Yorkshire,3187,2441,746,128,24.9,28.4
8228,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_170,Plastic Surgery,Y56,North East & Yorkshire,693,587,106,25,14.6,16.4
8229,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,2723,2441,282,51,9.4,12.5
8230,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_190,Gynaecology,Y56,North East & Yorkshire,2314,1792,522,109,12.9,15.0
8231,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_320,Cardiology,Y56,North East & Yorkshire,2733,2310,423,98,18.1,25.6
8232,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_330,Dermatology,Y56,North East & Yorkshire,1268,1042,226,38,16.4,20.7
8233,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_340,Respiratory Medicine,Y56,North East & Yorkshire,2995,2586,409,20,11.7,12.4
8234,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_350,Gastroenterology,Y56,North East & Yorkshire,1577,1328,249,48,24.2,30.6
8235,2023-04-01,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS FT,C_360,Rheumatology,Y56,North East & Yorkshire,2754,2067,687,70,9.1,11.6
8236,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_100,General Surgery,Y56,North East & Yorkshire,1485,1386,99,21,23.3,27.4
8237,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_110,Urology,Y56,North East & Yorkshire,778,699,79,12,18.3,20.0
8238,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,805,667,138,16,18.3,24.5
8239,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,2939,2545,394,62,23.0,28.8
8240,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_140,Ophthalmology,Y56,North East & Yorkshire,1137,988,149,26,14.4,17.4
8241,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_150,Oral Surgery,Y56,North East & Yorkshire,459,400,59,11,19.1,25.7
8242,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_160,Neurosurgery,Y56,North East & Yorkshire,2820,2450,370,47,17.7,19.1
8243,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_170,Plastic Surgery,Y56,North East & Yorkshire,2669,2473,196,23,10.3,14.3
8244,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,466,440,26,5,23.6,27.4
8245,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_190,Gynaecology,Y56,North East & Yorkshire,1309,1190,119,11,20.2,23.4
8246,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_320,Cardiology,Y56,North East & Yorkshire,1049,1013,36,7,12.1,14.9
8247,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_330,Dermatology,Y56,North East & Yorkshire,445,399,46,8,16.2,18.5
8248,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_340,Respiratory Medicine,Y56,North East & Yorkshire,2697,2534,163,34,22.7,26.9
8249,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_350,Gastroenterology,Y56,North East & Yorkshire,445,416,29,5,15.1,19.5
8250,2023-04-01,RXF,Mid Yorkshire Hospitals NHS Trust,C_360,Rheumatology,Y56,North East & Yorkshire,1353,1221,132,17,11.9,16.4
8251,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_100,General Surgery,Y56,North East & Yorkshire,2600,2024,576,104,23.9,27.0
8252,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_110,Urology,Y56,North East & Yorkshire,966,806,160,28,14.8,18.7
8253,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y56,North East & Yorkshire,3458,2470,988,197,18.2,21.8
8254,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_130,Ear Nose & Throat,Y56,North East & Yorkshire,2101,1549,552,124,7.0,9.2
8255,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_140,Ophthalmology,Y56,North East & Yorkshire,701,526,175,39,15.3,18.7
8256,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_150,Oral Surgery,Y56,North East & Yorkshire,419,336,83,13,12.4,14.4
8257,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_160,Neurosurgery,Y56,North East & Yorkshire,3329,2575,754,114,28.3,29.8
8258,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_170,Plastic Surgery,Y56,North East & Yorkshire,1241,1036,205,15,9.7,12.8
8259,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y56,North East & Yorkshire,1829,1543,286,35,18.4,22.6
8260,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_190,Gynaecology,Y56,North East & Yorkshire,1909,1512,397,68,6.7,9.2
8261,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_320,Cardiology,Y56,North East & Yorkshire,774,671,103,23,19.6,24.7
8262,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_330,Dermatology,Y56,North East & Yorkshire,1820,1484,336,40,17.9,21.4
8263,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_340,Respiratory Medicine,Y56,North East & Yorkshire,1450,1252,198,23,24.1,28.7
8264,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_350,Gastroenterology,Y56,North East & Yorkshire,2369,1923,446,96,8.2,10.5
8265,2023-04-01,RTD,The Newcastle upon Tyne Hospitals NHS FT,C_360,Rheumatology,Y56,North East & Yorkshire,1647,1296,351,47,18.4,20.5
8266,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_100,General Surgery,Y62,South East,1110,879,231,11,13.8,15.9
8267,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_110,Urology,Y62,South East,1321,1072,249,13,21.1,24.3
8268,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_120,Trauma & Orthopaedics,Y62,South East,635,441,194,36,12.7,17.9
8269,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_130,Ear Nose & Throat,Y62,South East,1794,1322,472,79,14.1,16.4
8270,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_140,Ophthalmology,Y62,South East,3204,2375,829,191,19.1,23.6
8271,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_150,Oral Surgery,Y62,South East,768,575,193,46,9.0,11.3
8272,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_160,Neurosurgery,Y62,South East,1813,1331,482,78,24.2,25.6
8273,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_170,Plastic Surgery,Y62,South East,766,606,160,36,7.7,10.1
8274,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_180,Cardiothoracic Surgery,Y62,South East,1451,1207,244,51,8.7,11.4
8275,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_190,Gynaecology,Y62,South East,2623,2000,623,41,20.8,23.4
8276,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_320,Cardiology,Y62,South East,2410,2031,379,46,16.0,20.4
8277,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_330,Dermatology,Y62,South East,3010,2329,681,68,22.2,28.3
8278,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_340,Respiratory Medicine,Y62,South East,608,521,87,21,26.8,28.6
8279,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_350,Gastroenterology,Y62,South East,157,122,35,6,20.5,27.7
8280,2023-04-01,RVV,East Kent Hospitals University NHS FT,C_360,Rheumatology,Y62,South East,1378,1048,330,72,15.2,16.4
8281,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_100,General Surgery,Y62,South East,1724,1478,246,60,18.0,24.4
8282,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_110,Urology,Y62,South East,1247,1036,211,24,19.4,25.2
8283,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_120,Trauma & Orthopaedics,Y62,South East,3116,2381,735,45,19.1,23.8
8284,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_130,Ear Nose & Throat,Y62,South East,2807,2233,574,35,20.0,25.8
8285,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_140,Ophthalmology,Y62,South East,2012,1640,372,80,14.3,16.2
8286,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_150,Oral Surgery,Y62,South East,2627,2128,499,80,8.4,11.9
8287,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_160,Neurosurgery,Y62,South East,2121,1708,413,50,9.1,10.4
8288,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_170,Plastic Surgery,Y62,South East,2328,1907,421,54,17.0,24.2
8289,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_180,Cardiothoracic Surgery,Y62,South East,1515,1337,178,39,18.4,19.7
8290,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_190,Gynaecology,Y62,South East,1644,1372,272,44,18.1,22.0
8291,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_320,Cardiology,Y62,South East,1533,1366,167,18,24.6,26.0
8292,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_330,Dermatology,Y62,South East,2186,1842,344,61,13.2,15.2
8293,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_340,Respiratory Medicine,Y62,South East,3185,2875,310,69,10.1,11.8
8294,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_350,Gastroenterology,Y62,South East,2194,1843,351,56,12.8,16.3
8295,2023-04-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_360,Rheumatology,Y62,South East,2962,2382,580,118,20.5,24.7
8296,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_100,General Surgery,Y59,Midlands,3446,2613,833,88,11.5,13.6
8297,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_110,Urology,Y59,Midlands,2652,2029,623,124,15.0,17.6
8298,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,2358,1477,881,173,21.8,28.8
8299,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,2215,1517,698,73,26.8,29.8
8300,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_140,Ophthalmology,Y59,Midlands,3102,2131,971,194,17.8,19.2
8301,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_150,Oral Surgery,Y59,Midlands,893,666,227,33,15.1,18.3
8302,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_160,Neurosurgery,Y59,Midlands,1801,1210,591,40,21.1,27.8
8303,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_170,Plastic Surgery,Y59,Midlands,747,547,200,40,23.7,25.2
8304,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,945,770,175,42,16.2,21.7
8305,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_190,Gynaecology,Y59,Midlands,181,129,52,7,12.0,15.0
8306,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_320,Cardiology,Y59,Midlands,3248,2646,602,122,14.2,18.7
8307,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_330,Dermatology,Y59,Midlands,662,492,170,35,21.3,28.6
8308,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,477,380,97,19,27.6,30.4
8309,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_350,Gastroenterology,Y59,Midlands,2956,2167,789,140,17.7,19.4
8310,2023-04-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_360,Rheumatology,Y59,Midlands,2727,1917,810,89,23.7,26.0
8311,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_100,General Surgery,Y62,South East,2920,2594,326,18,16.3,22.0
8312,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_110,Urology,Y62,South East,2593,2327,266,45,8.0,8.9
8313,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y62,South East,1619,1296,323,43,21.2,25.9
8314,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_130,Ear Nose & Throat,Y62,South East,3373,2861,512,76,24.2,27.1
8315,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_140,Ophthalmology,Y62,South East,2218,1951,267,53,23.7,29.1
8316,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_150,Oral Surgery,Y62,South East,3410,2987,423,76,26.7,31.5
8317,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_160,Neurosurgery,Y62,South East,217,187,30,1,24.0,25.6
8318,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_170,Plastic Surgery,Y62,South East,1805,1630,175,19,7.9,10.7
8319,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y62,South East,461,436,25,2,15.2,19.8
8320,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_190,Gynaecology,Y62,South East,1279,1109,170,27,9.3,11.0
8321,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_320,Cardiology,Y62,South East,2436,2277,159,17,22.9,26.2
8322,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_330,Dermatology,Y62,South East,251,223,28,2,14.2,15.4
8323,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_340,Respiratory Medicine,Y62,South East,2207,2077,130,17,13.1,18.1
8324,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_350,Gastroenterology,Y62,South East,1450,1320,130,16,21.2,26.4
8325,2023-04-01,RK9,Portsmouth Hospitals NHS Trust,C_360,Rheumatology,Y62,South East,3062,2700,362,60,6.7,8.3
8326,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_100,General Surgery,Y62,South East,2694,2047,647,33,8.3,11.2
8327,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_110,Urology,Y62,South East,944,733,211,45,18.4,23.7
8328,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y62,South East,2309,1567,742,127,17.1,21.3
8329,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_130,Ear Nose & Throat,Y62,South East,2182,1633,549,95,20.9,28.7
8330,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_140,Ophthalmology,Y62,South East,688,529,159,26,18.5,24.6
8331,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_150,Oral Surgery,Y62,South East,2455,1900,555,94,25.0,30.0
8332,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_160,Neurosurgery,Y62,South East,3109,2301,808,201,21.3,28.6
8333,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_170,Plastic Surgery,Y62,South East,3458,2661,797,60,7.0,9.9
8334,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y62,South East,2608,2195,413,49,11.2,13.0
8335,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_190,Gynaecology,Y62,South East,1425,1092,333,43,15.3,21.0
8336,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_320,Cardiology,Y62,South East,3146,2582,564,121,16.2,22.4
8337,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_330,Dermatology,Y62,South East,351,272,79,10,20.3,24.8
8338,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_340,Respiratory Medicine,Y62,South East,173,142,31,6,21.2,27.8
8339,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_350,Gastroenterology,Y62,South East,807,653,154,32,21.1,29.7
8340,2023-04-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_360,Rheumatology,Y62,South East,2813,2086,727,134,22.7,27.0
8341,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_100,General Surgery,Y63,South West,3413,2676,737,45,29.9,31.6
8342,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_110,Urology,Y63,South West,3116,2515,601,104,17.9,19.4
8343,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y63,South West,785,550,235,53,16.5,20.0
8344,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_130,Ear Nose & Throat,Y63,South West,893,651,242,24,6.7,9.4
8345,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_140,Ophthalmology,Y63,South West,1882,1384,498,83,18.9,24.8
8346,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_150,Oral Surgery,Y63,South West,3355,2610,745,140,12.7,13.5
8347,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_160,Neurosurgery,Y63,South West,1520,1142,378,54,9.9,12.6
8348,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_170,Plastic Surgery,Y63,South West,764,588,176,35,16.3,19.5
8349,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y63,South West,1259,1072,187,42,12.6,16.2
8350,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_190,Gynaecology,Y63,South West,2377,1879,498,117,15.9,17.2
8351,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_320,Cardiology,Y63,South West,504,417,87,9,21.6,30.3
8352,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_330,Dermatology,Y63,South West,3267,2443,824,119,17.4,22.7
8353,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_340,Respiratory Medicine,Y63,South West,2897,2417,480,41,13.7,14.8
8354,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_350,Gastroenterology,Y63,South West,755,628,127,17,15.0,19.9
8355,2023-04-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_360,Rheumatology,Y63,South West,1831,1360,471,97,10.6,15.1
8356,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_100,General Surgery,Y63,South West,548,477,71,16,9.0,11.5
8357,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_110,Urology,Y63,South West,1358,1175,183,45,7.0,8.2
8358,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y63,South West,1427,1103,324,80,22.2,26.9
8359,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y63,South West,1848,1461,387,28,12.2,16.9
8360,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y63,South West,2810,2323,487,112,23.8,26.2
8361,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y63,South West,2229,1818,411,62,16.2,17.7
8362,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y63,South West,901,713,188,20,11.3,15.1
8363,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y63,South West,1048,869,179,22,25.7,27.4
8364,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y63,South West,886,817,69,13,22.4,23.6
8365,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_190,Gynaecology,Y63,South West,1928,1569,359,80,12.9,15.6
8366,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_320,Cardiology,Y63,South West,3316,2897,419,97,22.8,27.6
8367,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_330,Dermatology,Y63,South West,3070,2636,434,75,11.9,15.9
8368,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y63,South West,1518,1346,172,37,15.7,20.1
8369,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y63,South West,467,421,46,6,13.8,18.6
8370,2023-04-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_360,Rheumatology,Y63,South West,588,493,95,21,12.6,14.6
8371,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,2289,1630,659,45,12.0,16.9
8372,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,3163,2306,857,164,14.0,16.5
8373,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,2997,1927,1070,89,25.9,30.9
8374,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,2962,1974,988,155,27.0,29.6
8375,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,2441,1708,733,68,20.7,25.9
8376,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,3474,2430,1044,72,27.8,30.7
8377,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,208,143,65,4,11.9,12.9
8378,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,362,273,89,16,18.4,26.2
8379,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,2555,2054,501,91,18.5,22.3
8380,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,1458,1027,431,65,18.9,24.0
8381,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,750,582,168,29,14.3,19.9
8382,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,1324,955,369,39,26.7,29.8
8383,2023-04-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,1768,1348,420,100,9.9,10.9
