order_details_id,order_id,item_id
20593,10059,31
20594,10059,28
20595,10059,23
20596,10060,2
20597,10061,19
20598,10061,13
20599,10062,10
20600,10062,26
20601,10062,17
20602,10062,20
20603,10063,10
20604,10063,8
20605,10063,24
20606,10064,17
20607,10064,32
20608,10064,29
20609,10065,30
20610,10065,13
20611,10066,25
20612,10067,30
20613,10067,22
20614,10068,2
20615,10068,25
20616,10069,31
20617,10069,22
20618,10069,26
20619,10070,12
20620,10070,22
20621,10071,9
20622,10071,25
20623,10071,19
20624,10072,8
20625,10072,9
20626,10073,18
20627,10074,9
20628,10074,18
20629,10075,17
20630,10076,25
20631,10077,17
20632,10078,25
20633,10078,13
20634,10079,9
20635,10079,13
20636,10080,9
20637,10080,4
20638,10081,16
20639,10081,9
20640,10082,29
20641,10082,22
20642,10083,31
20643,10083,25
20644,10083,23
20645,10084,13
20646,10085,5
20647,10086,27
20648,10086,14
20649,10086,30
20650,10086,2
20651,10087,12
20652,10087,24
20653,10087,22
20654,10087,30
20655,10088,13
20656,10088,27
20657,10089,18
20658,10089,14
20659,10090,8
20660,10090,27
20661,10091,29
20662,10092,4
20663,10092,22
20664,10092,6
20665,10093,14
20666,10093,12
20667,10094,20
20668,10095,28
20669,10095,10
20670,10095,9
20671,10095,23
20672,10096,12
20673,10096,19
20674,10097,8
20675,10097,6
20676,10098,30
20677,10098,25
20678,10098,29
20679,10099,19
20680,10099,3
20681,10099,5
20682,10100,4
20683,10101,14
20684,10101,31
20685,10102,22
20686,10103,9
20687,10103,23
20688,10104,30
20689,10105,8
20690,10105,9
20691,10105,23
20692,10106,30
20693,10106,31
20694,10106,24
20695,10107,4
20696,10107,5
20697,10107,18
20698,10108,20
20699,10108,24
20700,10108,32
20701,10108,30
20702,10109,3
20703,10109,9
20704,10110,14
20705,10110,15
20706,10110,5
20707,10110,8
20708,10111,20
20709,10111,8
20710,10112,25
20711,10113,24
20712,10114,24
20713,10114,28
20714,10115,17
20715,10116,18
20716,10117,10
20717,10117,25
20718,10118,9
20719,10118,27
20720,10118,14
20721,10119,2
20722,10119,17
20723,10119,29
20724,10120,18
20725,10120,24
20726,10121,15
20727,10121,21
20728,10121,8
20729,10122,3
20730,10122,30
20731,10123,25
20732,10123,18
20733,10124,1
20734,10125,13
20735,10125,9
20736,10126,17
20737,10126,13
20738,10127,12
20739,10127,14
20740,10128,17
20741,10129,17
20742,10129,11
20743,10130,21
20744,10130,25
20745,10131,22
20746,10131,26
20747,10131,32
20748,10132,8
20749,10132,29
20750,10132,16
20751,10133,13
20752,10134,3
20753,10134,4
20754,10135,11
20755,10135,18
20756,10136,25
20757,10136,6
20758,10136,17
20759,10136,5
20760,10137,12
20761,10137,19
20762,10138,5
20763,10138,11
20764,10139,17
20765,10139,26
20766,10139,9
20767,10140,24
20768,10140,18
20769,10141,26
20770,10141,2
20771,10142,6
20772,10142,29
20773,10142,14
20774,10142,2
20775,10143,13
20776,10143,32
20777,10144,24
20778,10144,6
20779,10145,20
20780,10145,25
20781,10145,28
20782,10145,12
20783,10146,10
20784,10147,26
20785,10147,27
20786,10148,23
20787,10148,29
20788,10148,14
20789,10148,30
20790,10149,29
20791,10150,30
20792,10150,14
20793,10150,16
20794,10151,14
20795,10151,2
20796,10151,26
20797,10152,29
20798,10152,30
20799,10153,23
20800,10153,13
20801,10154,12
20802,10154,29
20803,10154,28
20804,10155,5
20805,10155,12
20806,10155,23
20807,10155,18
20808,10156,14
20809,10156,31
20810,10157,25
20811,10157,27
20812,10158,30
20813,10158,12
20814,10159,21
20815,10159,20
20816,10159,22
20817,10159,23
20818,10160,26
20819,10160,4
20820,10161,26
20821,10161,29
20822,10162,4
20823,10162,18
20824,10163,17
20825,10163,29
20826,10163,5
20827,10164,15
20828,10164,9
20829,10165,15
20830,10165,18
20831,10166,12
20832,10166,13
20833,10167,7
20834,10167,4
20835,10167,30
20836,10168,9
20837,10168,16
20838,10168,25
20839,10169,25
20840,10169,2
20841,10169,22
20842,10170,17
20843,10170,26
20844,10170,2
20845,10171,29
20846,10172,29
20847,10172,30
20848,10172,32
20849,10172,28
20850,10173,10
20851,10173,27
20852,10173,19
20853,10173,3
20854,10174,15
20855,10174,10
20856,10174,8
20857,10175,17
20858,10175,14
20859,10175,22
20860,10176,9
20861,10177,29
20862,10177,15
20863,10177,32
20864,10178,13
20865,10178,2
20866,10179,29
20867,10179,6
20868,10179,20
20869,10180,19
20870,10180,29
20871,10181,3
20872,10181,4
20873,10182,10
20874,10182,28
20875,10182,9
20876,10182,17
20877,10183,9
20878,10183,6
20879,10184,13
20880,10184,5
20881,10185,4
20882,10185,2
20883,10186,13
20884,10187,11
20885,10187,13
20886,10188,24
20887,10189,8
20888,10189,14
20889,10189,16
20890,10189,29
20891,10190,17
20892,10191,23
20893,10191,29
20894,10192,22
20895,10193,19
20896,10193,16
20897,10193,5
20898,10194,18
20899,10195,6
20900,10195,25
20901,10195,18
20902,10196,25
20903,10197,23
20904,10197,27
20905,10198,4
20906,10198,8
20907,10199,3
20908,10199,30
20909,10200,10
20910,10201,11
20911,10201,10
20912,10202,10
20913,10203,8
20914,10204,20
20915,10204,26
20916,10204,2
20917,10204,27
20918,10205,10
20919,10205,20
20920,10205,5
20921,10206,2
20922,10206,15
20923,10207,26
20924,10208,18
20925,10208,16
20926,10209,8
20927,10209,13
20928,10210,9
20929,10211,11
20930,10211,32
20931,10211,12
20932,10212,5
20933,10212,28
20934,10213,8
20935,10214,29
20936,10215,22
20937,10215,28
20938,10215,8
20939,10216,11
20940,10217,15
20941,10217,30
20942,10218,6
20943,10219,11
20944,10219,3
20945,10219,22
20946,10219,21
20947,10220,19
20948,10221,2
20949,10221,18
20950,10221,25
20951,10221,32
20952,10222,17
20953,10222,9
20954,10222,11
20955,10223,5
20956,10223,16
20957,10223,2
20958,10223,30
20959,10224,17
20960,10224,25
20961,10225,2
20962,10225,14
20963,10226,3
20964,10227,16
20965,10227,18
20966,10227,13
20967,10228,14
20968,10228,8
20969,10228,16
20970,10229,9
20971,10229,3
20972,10230,29
20973,10230,20
20974,10231,4
20975,10231,29
20976,10232,10
20977,10233,10
20978,10233,2
20979,10234,24
20980,10235,25
20981,10235,11
20982,10236,2
20983,10237,9
20984,10237,11
20985,10237,21
20986,10238,15
20987,10238,2
20988,10238,13
20989,10239,3
20990,10239,25
20991,10240,26
20992,10241,20
20993,10241,13
20994,10241,14
20995,10241,18
20996,10242,16
20997,10243,1
20998,10243,20
20999,10243,17
21000,10244,14
21001,10244,22
21002,10245,22
21003,10246,24
21004,10247,30
21005,10248,14
21006,10248,8
21007,10248,9
21008,10249,17
21009,10250,27
21010,10251,31
21011,10251,2
21012,10251,14
21013,10252,27
21014,10252,18
21015,10252,13
21016,10253,25
21017,10253,22
21018,10253,23
21019,10254,24
21020,10254,16
21021,10254,4
21022,10254,22
21023,10255,15
21024,10255,8
21025,10256,8
21026,10256,22
21027,10256,12
21028,10257,27
21029,10257,26
21030,10257,13
21031,10257,22
21032,10258,28
21033,10258,9
21034,10259,8
21035,10259,1
21036,10259,24
21037,10260,30
21038,10260,6
21039,10261,13
21040,10261,2
21041,10262,16
21042,10262,20
21043,10263,14
21044,10263,4
21045,10264,23
21046,10265,28
21047,10266,23
21048,10266,7
21049,10266,13
21050,10267,17
21051,10267,1
21052,10267,14
21053,10268,28
21054,10268,24
21055,10268,27
21056,10269,3
21057,10269,4
21058,10270,7
21059,10270,14
21060,10270,21
21061,10271,23
21062,10271,14
21063,10272,31
21064,10273,12
21065,10273,17
21066,10274,31
21067,10274,17
21068,10275,2
21069,10276,6
21070,10276,11
21071,10277,2
21072,10277,21
21073,10278,4
21074,10278,8
21075,10279,29
21076,10279,15
21077,10279,17
21078,10279,30
21079,10280,22
21080,10280,30
21081,10280,3
21082,10280,5
21083,10281,9
21084,10282,25
21085,10283,26
21086,10283,12
21087,10284,26
21088,10285,2
21089,10286,9
21090,10286,7
21091,10286,28
21092,10287,23
21093,10287,2
21094,10287,29
21095,10288,19
21096,10289,5
21097,10289,17
21098,10290,5
21099,10290,31
21100,10291,28
21101,10292,11
21102,10292,22
21103,10292,10
21104,10292,6
21105,10293,28
21106,10294,3
21107,10295,29
21108,10295,14
21109,10295,25
21110,10295,11
21111,10296,7
21112,10296,15
21113,10296,2
21114,10296,18
21115,10297,9
21116,10297,1
21117,10298,4
21118,10298,19
21119,10299,29
21120,10300,19
21121,10300,2
21122,10300,13
21123,10300,10
21124,10301,23
21125,10302,32
21126,10302,25
21127,10303,13
21128,10303,2
21129,10304,8
21130,10304,31
21131,10305,9
21132,10305,30
21133,10306,6
21134,10307,8
21135,10307,14
21136,10308,30
21137,10309,31
21138,10309,24
21139,10310,25
21140,10310,22
21141,10311,22
21142,10311,11
21143,10311,26
21144,10312,18
21145,10312,3
21146,10312,16
21147,10313,24
21148,10314,21
21149,10315,9
21150,10315,2
21151,10315,20
21152,10316,30
21153,10316,17
21154,10317,18
21155,10318,15
21156,10319,27
21157,10320,14
21158,10320,29
21159,10321,32
21160,10321,15
21161,10321,3
21162,10321,26
21163,10322,30
21164,10322,10
21165,10323,2
21166,10323,8
21167,10324,12
21168,10324,18
21169,10324,17
21170,10325,3
21171,10325,20
21172,10325,31
21173,10326,2
21174,10326,15
21175,10327,27
21176,10327,13
21177,10327,5
21178,10328,19
21179,10328,3
21180,10328,17
21181,10329,23
21182,10330,3
21183,10330,14
21184,10331,4
21185,10331,10
21186,10331,25
21187,10332,13
21188,10333,13
21189,10333,7
21190,10334,19
21191,10334,12
21192,10335,4
21193,10335,26
21194,10336,30
21195,10336,8
21196,10337,28
21197,10337,21
21198,10337,30
21199,10337,11
21200,10338,7
21201,10338,24
21202,10339,6
21203,10339,15
21204,10339,32
21205,10340,8
21206,10340,17
21207,10341,26
21208,10341,13
21209,10342,13
21210,10342,3
21211,10342,8
21212,10342,5
21213,10343,32
21214,10343,25
21215,10343,20
21216,10344,3
21217,10344,30
21218,10345,19
21219,10345,15
21220,10346,21
21221,10346,18
21222,10347,18
21223,10348,14
21224,10348,15
21225,10348,26
21226,10348,18
21227,10349,25
21228,10350,1
21229,10350,13
21230,10351,11
21231,10352,25
21232,10352,13
21233,10353,13
21234,10353,11
21235,10354,1
21236,10354,17
21237,10354,2
21238,10354,26
21239,10355,13
21240,10356,6
21241,10356,17
21242,10357,19
21243,10357,8
21244,10357,21
21245,10358,14
21246,10359,28
21247,10360,7
21248,10360,9
21249,10361,31
21250,10362,4
21251,10362,14
21252,10362,5
21253,10363,18
21254,10363,14
21255,10363,9
21256,10364,29
21257,10365,8
21258,10365,3
21259,10365,22
21260,10366,5
21261,10367,32
21262,10367,10
21263,10367,2
21264,10368,24
21265,10368,11
21266,10369,4
21267,10370,31
21268,10370,25
21269,10370,24
21270,10371,27
21271,10371,5
21272,10371,12
21273,10372,3
21274,10372,26
21275,10373,31
21276,10374,2
21277,10374,16
21278,10374,18
21279,10375,17
21280,10376,6
21281,10376,3
21282,10377,5
21283,10378,29
21284,10378,26
21285,10378,13
21286,10379,2
21287,10379,22
21288,10380,15
21289,10380,13
21290,10381,11
21291,10381,15
21292,10381,24
21293,10382,29
21294,10382,25
21295,10383,13
21296,10383,26
21297,10384,19
21298,10384,9
21299,10385,25
21300,10385,14
21301,10386,23
21302,10386,9
21303,10387,22
21304,10387,5
21305,10387,12
21306,10388,28
21307,10389,18
21308,10389,26
21309,10389,17
21310,10389,4
21311,10390,27
21312,10391,20
21313,10392,8
21314,10392,25
21315,10393,4
21316,10393,32
21317,10394,31
21318,10394,4
21319,10395,29
21320,10395,26
21321,10396,31
21322,10396,14
21323,10396,22
21324,10397,5
21325,10397,12
21326,10398,29
21327,10398,12
21328,10399,8
21329,10400,22
21330,10401,6
21331,10401,27
21332,10401,14
21333,10401,30
21334,10402,30
21335,10402,9
21336,10402,22
21337,10403,9
21338,10403,8
21339,10404,11
21340,10404,31
21341,10405,19
21342,10405,4
21343,10406,14
21344,10406,16
21345,10407,13
21346,10407,22
21347,10407,11
21348,10408,27
21349,10408,26
21350,10409,17
21351,10409,25
21352,10410,3
21353,10411,24
21354,10411,18
21355,10412,11
21356,10412,10
21357,10413,4
21358,10413,5
21359,10414,19
21360,10414,7
21361,10415,22
21362,10415,5
21363,10416,14
21364,10416,4
21365,10417,22
21366,10417,11
21367,10418,15
21368,10418,22
21369,10419,8
21370,10420,20
21371,10421,5
21372,10421,13
21373,10421,4
21374,10422,16
21375,10422,18
21376,10423,13
21377,10424,28
21378,10425,2
21379,10426,13
21380,10426,27
21381,10427,12
21382,10427,14
21383,10427,17
21384,10428,8
21385,10429,30
21386,10429,4
21387,10429,3
21388,10430,9
21389,10430,30
21390,10430,8
21391,10431,13
21392,10432,6
21393,10432,4
21394,10432,19
21395,10433,14
21396,10433,21
21397,10433,10
21398,10434,15
21399,10434,28
21400,10435,22
21401,10435,5
21402,10435,9
21403,10436,3
21404,10436,31
21405,10436,4
21406,10436,19
21407,10437,29
21408,10437,26
21409,10438,29
21410,10438,7
21411,10438,26
21412,10439,14
21413,10440,7
21414,10440,25
21415,10441,30
21416,10441,25
21417,10442,8
21418,10442,13
21419,10443,23
21420,10443,8
21421,10443,13
21422,10444,19
21423,10444,26
21424,10444,10
21425,10445,18
21426,10446,15
21427,10446,10
21428,10447,31
21429,10448,5
21430,10448,30
21431,10449,30
21432,10449,13
21433,10449,18
21434,10450,15
21435,10450,32
21436,10451,2
21437,10451,3
21438,10452,29
21439,10452,4
21440,10452,16
21441,10453,13
21442,10453,19
21443,10454,27
21444,10454,9
21445,10454,8
21446,10454,30
21447,10455,13
21448,10456,7
21449,10456,16
21450,10456,29
21451,10456,11
21452,10457,22
21453,10457,13
21454,10458,31
21455,10458,23
21456,10459,15
21457,10459,5
21458,10459,3
21459,10459,14
21460,10460,4
21461,10460,18
21462,10460,17
21463,10460,13
21464,10461,9
21465,10462,15
21466,10462,14
21467,10463,31
21468,10463,8
21469,10464,18
21470,10464,17
21471,10465,12
21472,10465,18
21473,10465,13
21474,10466,30
21475,10466,19
21476,10467,23
21477,10467,17
21478,10468,26
21479,10469,29
21480,10469,5
21481,10470,17
21482,10470,27
21483,10470,23
21484,10471,2
21485,10472,14
21486,10473,25
21487,10474,17
21488,10474,2
21489,10475,9
21490,10475,27
21491,10476,14
21492,10476,3
21493,10476,13
21494,10476,18
21495,10477,3
21496,10478,2
21497,10479,10
21498,10480,11
21499,10480,32
21500,10481,4
21501,10482,7
21502,10482,11
21503,10483,1
21504,10483,14
21505,10484,10
21506,10484,22
21507,10485,18
21508,10485,10
21509,10486,15
21510,10487,3
21511,10487,25
21512,10488,8
21513,10488,28
21514,10489,30
21515,10489,22
21516,10490,19
21517,10491,29
21518,10491,26
21519,10492,5
21520,10492,29
21521,10493,31
21522,10493,9
21523,10494,2
21524,10494,25
21525,10495,24
21526,10496,17
21527,10496,24
21528,10497,6
21529,10498,16
21530,10499,24
21531,10500,11
21532,10500,15
21533,10500,5
21534,10501,29
21535,10502,15
21536,10503,6
21537,10503,14
21538,10503,30
21539,10504,28
21540,10505,8
21541,10505,24
21542,10506,13
21543,10507,30
21544,10507,22
21545,10507,7
21546,10508,14
21547,10509,16
21548,10509,29
21549,10510,12
21550,10510,8
21551,10510,22
21552,10511,14
21553,10512,26
21554,10513,28
21555,10513,4
21556,10514,24
21557,10514,23
21558,10514,18
21559,10515,5
21560,10515,24
21561,10515,28
21562,10516,27
21563,10517,31
21564,10517,12
21565,10518,13
21566,10518,5
21567,10519,8
21568,10519,2
21569,10520,19
21570,10520,25
21571,10521,2
21572,10522,7
21573,10522,9
21574,10522,14
21575,10523,27
21576,10523,9
21577,10524,9
21578,10524,24
21579,10525,9
21580,10525,10
21581,10526,19
21582,10526,21
21583,10526,29
21584,10527,14
21585,10527,8
21586,10528,8
21587,10528,26
21588,10528,17
21589,10529,22
21590,10530,22
21591,10530,21
21592,10531,28
21593,10531,16
21594,10531,12
21595,10532,19
21596,10533,3
21597,10533,28
21598,10533,31
21599,10533,11
21600,10534,28
21601,10535,12
21602,10535,13
21603,10536,13
21604,10536,29
21605,10536,27
21606,10537,15
21607,10538,15
21608,10538,13
21609,10538,21
21610,10539,8
21611,10539,9
21612,10540,9
21613,10540,13
21614,10540,25
21615,10540,22
21616,10541,2
21617,10541,8
21618,10542,10
21619,10542,25
21620,10542,3
21621,10543,24
21622,10543,4
21623,10543,29
21624,10544,26
21625,10544,5
21626,10545,21
21627,10545,5
21628,10545,2
21629,10545,31
21630,10546,31
21631,10546,17
21632,10547,5
21633,10548,31
21634,10549,13
21635,10549,31
21636,10550,23
21637,10550,21
21638,10550,14
21639,10550,1
21640,10551,20
21641,10551,31
21642,10552,18
21643,10552,17
21644,10552,26
21645,10553,24
21646,10553,17
21647,10553,14
21648,10553,30
21649,10554,4
21650,10554,7
21651,10555,11
21652,10555,25
21653,10556,31
21654,10557,30
21655,10558,22
21656,10558,17
21657,10559,2
21658,10560,6
21659,10560,14
21660,10561,20
21661,10562,10
21662,10562,16
21663,10563,28
21664,10563,22
21665,10564,30
21666,10565,24
21667,10565,25
21668,10565,27
21669,10566,25
21670,10566,8
21671,10566,9
21672,10567,13
21673,10567,27
21674,10568,26
21675,10568,22
21676,10569,11
21677,10569,22
21678,10570,3
21679,10571,24
21680,10572,23
21681,10573,9
21682,10573,13
21683,10574,28
21684,10574,8
21685,10575,13
21686,10575,30
21687,10576,6
21688,10576,19
21689,10577,2
21690,10578,1
21691,10579,14
21692,10580,26
21693,10580,17
21694,10580,28
21695,10581,30
21696,10581,8
21697,10582,8
21698,10582,32
21699,10583,9
21700,10583,28
21701,10584,31
21702,10584,8
21703,10584,17
21704,10585,19
21705,10585,4
21706,10586,23
21707,10587,28
21708,10587,9
21709,10588,27
21710,10588,6
21711,10589,5
21712,10589,2
21713,10589,4
21714,10590,20
21715,10590,16
21716,10591,27
21717,10591,20
21718,10591,30
21719,10592,7
21720,10592,5
21721,10592,24
21722,10593,2
21723,10593,31
21724,10594,1
21725,10594,13
21726,10594,2
21727,10595,16
21728,10595,17
21729,10595,18
21730,10596,10
21731,10596,22
21732,10597,2
21733,10598,28
21734,10598,14
21735,10599,27
21736,10599,14
21737,10600,4
21738,10600,2
21739,10600,19
21740,10601,8
21741,10601,19
21742,10602,29
21743,10602,20
21744,10602,5
21745,10603,13
21746,10603,24
21747,10603,9
21748,10603,15
21749,10604,28
21750,10605,7
21751,10605,22
21752,10605,2
21753,10606,26
21754,10606,8
21755,10606,31
21756,10607,31
21757,10607,2
21758,10608,29
21759,10608,26
21760,10609,17
21761,10609,4
21762,10609,30
21763,10609,25
21764,10610,31
21765,10610,24
21766,10610,28
21767,10610,8
21768,10611,26
21769,10611,3
21770,10612,23
21771,10613,24
21772,10613,26
21773,10614,24
21774,10614,30
21775,10615,6
21776,10616,22
21777,10616,15
21778,10616,18
21779,10617,13
21780,10617,19
21781,10618,2
21782,10618,26
21783,10619,20
21784,10619,18
21785,10619,1
21786,10620,26
21787,10620,18
21788,10621,32
21789,10622,31
21790,10623,28
21791,10624,17
21792,10624,5
21793,10624,9
21794,10624,28
21795,10625,8
21796,10625,10
21797,10626,5
21798,10626,10
21799,10626,2
21800,10627,9
21801,10628,8
21802,10628,1
21803,10628,13
21804,10629,11
21805,10629,14
21806,10630,24
21807,10630,13
21808,10631,6
21809,10631,32
21810,10632,9
21811,10632,7
21812,10633,11
21813,10634,17
21814,10634,18
21815,10634,8
21816,10635,2
21817,10635,23
21818,10635,14
21819,10635,13
21820,10636,30
21821,10636,2
21822,10637,26
21823,10637,13
21824,10637,28
21825,10637,18
21826,10638,18
21827,10639,20
21828,10640,28
21829,10640,22
21830,10641,23
21831,10641,5
21832,10641,9
21833,10641,31
21834,10642,13
21835,10642,21
21836,10642,18
21837,10643,19
21838,10643,13
21839,10643,10
21840,10644,6
21841,10644,14
21842,10645,29
21843,10645,31
21844,10646,30
21845,10647,30
21846,10647,23
21847,10648,31
21848,10648,9
21849,10649,8
21850,10649,23
21851,10649,26
21852,10650,9
21853,10650,10
21854,10651,18
21855,10651,7
21856,10652,8
21857,10653,17
21858,10653,13
21859,10654,6
21860,10654,24
21861,10654,22
21862,10654,3
21863,10655,22
21864,10655,7
21865,10656,30
21866,10656,14
21867,10656,13
21868,10657,11
21869,10657,3
21870,10657,16
21871,10658,27
21872,10658,15
21873,10659,16
21874,10659,18
21875,10660,2
21876,10661,6
21877,10661,24
21878,10661,8
21879,10662,8
21880,10663,16
21881,10663,18
21882,10663,2
21883,10664,29
21884,10665,28
21885,10665,7
21886,10665,16
21887,10666,28
21888,10666,20
21889,10667,2
21890,10667,26
21891,10668,16
21892,10668,18
21893,10668,3
21894,10669,19
21895,10670,9
21896,10670,17
21897,10671,14
21898,10671,24
21899,10672,31
21900,10673,20
21901,10674,2
21902,10674,28
21903,10675,14
21904,10675,3
21905,10675,12
21906,10676,13
21907,10677,9
21908,10677,15
21909,10677,8
21910,10678,6
21911,10679,25
21912,10679,5
21913,10680,18
21914,10681,26
21915,10681,17
21916,10682,25
21917,10682,1
21918,10682,17
21919,10683,12
21920,10684,19
21921,10684,26
21922,10685,13
21923,10685,22
21924,10686,22
21925,10686,8
21926,10687,27
21927,10687,30
21928,10688,22
21929,10688,14
21930,10688,31
21931,10688,6
21932,10689,31
21933,10690,21
21934,10691,16
21935,10692,15
21936,10692,29
21937,10693,17
21938,10693,9
21939,10694,19
21940,10694,14
21941,10695,23
21942,10696,29
21943,10697,2
21944,10697,11
21945,10698,9
21946,10698,3
21947,10699,18
21948,10699,8
21949,10700,20
21950,10701,22
21951,10701,13
21952,10702,2
21953,10702,25
21954,10703,23
21955,10703,28
21956,10704,7
21957,10704,30
21958,10705,11
21959,10705,29
21960,10706,4
21961,10706,29
21962,10706,23
21963,10707,31
21964,10707,2
21965,10707,21
21966,10707,20
21967,10708,2
21968,10708,13
21969,10709,19
21970,10710,25
21971,10711,4
21972,10711,13
21973,10711,8
21974,10712,29
21975,10713,13
21976,10714,25
21977,10715,2
21978,10716,8
21979,10716,24
21980,10717,9
21981,10717,26
21982,10718,4
21983,10718,10
21984,10718,31
21985,10719,4
21986,10719,11
21987,10720,17
21988,10721,11
21989,10721,30
21990,10722,13
21991,10723,24
21992,10723,20
21993,10724,19
21994,10724,18
21995,10725,23
21996,10725,20
21997,10726,14
21998,10726,22
21999,10727,31
22000,10727,4
22001,10727,12
22002,10727,28
22003,10728,6
22004,10728,20
22005,10729,30
22006,10729,9
22007,10729,18
22008,10730,14
22009,10730,11
22010,10730,3
22011,10731,12
22012,10731,13
22013,10732,31
22014,10732,26
22015,10733,22
22016,10733,8
22017,10733,5
22018,10734,14
22019,10735,23
22020,10735,10
22021,10735,21
22022,10736,11
22023,10737,22
22024,10737,4
22025,10738,3
22026,10738,11
22027,10739,11
22028,10739,32
22029,10740,5
22030,10740,13
22031,10741,26
22032,10741,5
22033,10742,2
22034,10742,13
22035,10742,4
22036,10743,28
22037,10743,7
22038,10743,6
22039,10744,31
22040,10744,10
22041,10745,19
22042,10746,29
22043,10746,8
22044,10747,3
22045,10747,9
22046,10747,25
22047,10747,2
22048,10748,24
22049,10749,11
22050,10750,2
22051,10751,5
22052,10751,25
22053,10752,5
22054,10752,4
22055,10753,31
22056,10754,31
22057,10754,12
22058,10755,24
22059,10755,10
22060,10756,8
22061,10756,13
22062,10757,30
22063,10757,13
22064,10758,23
22065,10758,4
22066,10758,8
22067,10759,19
22068,10759,14
22069,10760,3
22070,10760,17
22071,10761,30
22072,10762,19
22073,10763,30
22074,10764,6
22075,10765,5
22076,10765,3
22077,10766,27
22078,10766,4
22079,10766,13
22080,10766,32
22081,10767,29
22082,10767,23
22083,10768,28
22084,10768,1
22085,10769,24
22086,10769,22
22087,10769,25
22088,10770,30
22089,10770,32
22090,10771,28
22091,10772,2
22092,10772,22
22093,10772,11
22094,10772,9
22095,10773,25
22096,10773,9
22097,10774,29
22098,10774,9
22099,10774,27
22100,10775,5
22101,10776,25
22102,10776,8
22103,10777,17
22104,10778,1
22105,10779,29
22106,10780,32
22107,10781,27
22108,10781,7
22109,10782,28
22110,10783,3
22111,10783,24
22112,10784,28
22113,10784,3
22114,10785,21
22115,10785,19
22116,10785,20
22117,10786,24
22118,10787,9
22119,10788,13
22120,10789,30
22121,10789,4
22122,10789,13
22123,10790,30
22124,10790,15
22125,10790,31
22126,10791,4
22127,10791,18
22128,10791,28
22129,10791,20
22130,10792,2
22131,10792,16
22132,10793,30
22133,10794,32
22134,10794,14
22135,10795,12
22136,10795,3
22137,10795,11
22138,10795,13
22139,10796,9
22140,10796,29
22141,10797,26
22142,10798,29
22143,10798,4
22144,10799,5
22145,10800,11
22146,10800,22
22147,10801,30
22148,10801,9
22149,10801,8
22150,10802,20
22151,10803,4
22152,10803,3
22153,10804,17
22154,10804,28
22155,10805,29
22156,10805,22
22157,10805,5
22158,10806,7
22159,10806,30
22160,10807,2
22161,10808,30
22162,10809,6
22163,10809,19
22164,10810,28
22165,10810,20
22166,10811,4
22167,10811,26
22168,10812,5
22169,10812,13
22170,10812,2
22171,10813,27
22172,10814,6
22173,10814,30
22174,10814,26
22175,10815,18
22176,10816,13
22177,10817,15
22178,10817,5
22179,10817,11
22180,10818,15
22181,10818,18
22182,10818,8
22183,10818,3
22184,10819,14
22185,10820,15
22186,10820,31
22187,10821,29
22188,10821,22
22189,10821,21
22190,10821,23
22191,10822,22
22192,10822,6
22193,10823,12
22194,10823,19
22195,10824,13
22196,10824,8
22197,10824,20
22198,10825,6
22199,10826,13
22200,10827,2
22201,10827,19
22202,10828,4
22203,10828,20
22204,10828,19
22205,10828,7
22206,10829,9
22207,10829,30
22208,10829,14
22209,10830,4
22210,10831,28
22211,10832,2
22212,10832,15
22213,10832,22
22214,10832,3
22215,10833,6
22216,10833,30
22217,10834,12
22218,10835,9
22219,10835,15
22220,10836,29
22221,10836,13
22222,10837,10
22223,10837,9
22224,10838,28
22225,10838,18
22226,10838,5
22227,10839,7
22228,10839,8
22229,10840,22
22230,10840,2
22231,10840,28
22232,10841,8
22233,10842,22
22234,10842,27
22235,10842,15
22236,10843,2
22237,10843,3
22238,10844,31
22239,10844,2
22240,10845,14
22241,10845,28
22242,10845,17
22243,10846,14
22244,10847,3
22245,10848,23
22246,10848,13
22247,10849,27
22248,10849,31
22249,10849,14
22250,10849,29
22251,10850,29
22252,10851,32
22253,10851,28
22254,10851,30
22255,10851,19
22256,10852,27
22257,10852,8
22258,10853,30
22259,10853,9
22260,10854,3
22261,10854,32
22262,10855,20
22263,10855,22
22264,10856,25
22265,10856,26
22266,10857,9
22267,10858,29
22268,10859,18
22269,10859,13
22270,10859,30
22271,10860,28
22272,10860,30
22273,10861,14
22274,10861,6
22275,10861,9
22276,10862,7
22277,10862,17
22278,10862,27
22279,10863,26
22280,10863,9
22281,10864,2
22282,10865,19
22283,10865,30
22284,10866,6
22285,10867,18
22286,10867,8
22287,10867,14
22288,10867,31
22289,10868,32
22290,10868,4
22291,10868,6
22292,10868,29
22293,10869,10
22294,10870,5
22295,10870,22
22296,10871,28
22297,10872,5
22298,10872,26
22299,10873,9
22300,10873,21
22301,10873,4
22302,10874,17
22303,10875,18
22304,10876,4
22305,10876,19
22306,10876,14
22307,10877,23
22308,10877,2
22309,10877,26
22310,10878,20
22311,10878,3
22312,10878,13
22313,10879,8
22314,10879,10
22315,10879,14
22316,10880,14
22317,10880,13
22318,10881,15
22319,10881,24
22320,10882,19
22321,10882,29
22322,10883,15
22323,10883,5
22324,10884,29
22325,10884,27
22326,10884,7
22327,10885,23
22328,10885,30
22329,10886,25
22330,10886,23
22331,10887,24
22332,10888,30
22333,10888,13
22334,10889,16
22335,10890,13
22336,10891,13
22337,10891,22
22338,10892,27
22339,10892,14
22340,10893,4
